,ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvn,st_uj,st_ujerr,st_ujlim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_rc,st_rcerr,st_rclim,st_ic,st_icerr,st_iclim,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,st_k,st_kerr,st_klim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_irac1,st_irac1err,st_irac1lim,st_irac2,st_irac2err,st_irac2lim,st_irac3,st_irac3err,st_irac3lim,st_irac4,st_irac4err,st_irac4lim,st_mips1,st_mips1err,st_mips1lim,st_mips2,st_mips2err,st_mips2lim,st_mips3,st_mips3err,st_mips3lim,st_iras1,st_iras1err,st_iras1lim,st_iras2,st_iras2err,st_iras2lim,st_iras3,st_iras3err,st_iras3lim,st_iras4,st_iras4err,st_iras4lim,st_optmag,st_optmagerr,st_optmaglim,st_optband,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_bmvj,st_bmvjerr,st_bmvjlim,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,st_bmy,st_bmyerr,st_bmylim,st_m1,st_m1err,st_m1lim,st_c1,st_c1err,st_c1lim,st_colorn,st_spstr,st_ssperr,st_splim,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsinin,st_acts,st_actserr,st_actslim,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_snum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_disc_refname,pl_publ_date,pl_facility,pl_telescope,pl_instrument,pl_locale,pl_def_refname,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_conrat,pl_conraterr1,pl_conraterr2,pl_conratlim,pl_conratband,pl_conratn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_mrtranmid,pl_mrtranmiderr1,pl_mrtranmiderr2,pl_mrtranmidlim,pl_mrtmrefid,pl_mrtmreflink,pl_mrtsystemref,pl_st_npar,pl_st_nref,rowupdate,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,gaia_pmra,gaia_pmraerr,gaia_pmralim,gaia_pmdec,gaia_pmdecerr,gaia_pmdeclim,gaia_pm,gaia_pmerr,gaia_pmlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,pl_angsep,pl_angseperr1,pl_angseperr2
628,290.636484,1.7e-05,19.37576558,1.11e-06,19h22m32.76s,38.707669,1.7e-05,+38d42m27.6s,70.961086,2.1e-05,11.021163,1.9e-05,303.13849300000004,3.4e-05,59.79511,2e-05,2,,,,0.0,0,888.0,200.91,-87.71,0.0,1,-4.1,,0.0,1.7,,0.0,4.4,,0.0,1,,,,,0,,,,,,,,,,,,,,,,13.460999999999999,0.025,0,13.138,0.026000000000000002,0,13.045,0.027999999999999997,0,12.958,0.023,0.0,12.98,0.025,0.0,12.4,0.40700000000000003,0.0,8.431000000000001,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.747,,0,Kepler-band,13,,,,,,,,,,,,,0.32299999999999995,0.036000000000000004,0,0.09300000000000001,0.038,0,0.41600000000000004,0.038,0,,,,,,,,,,5,,,,0,5754.0,89.02,-137.86,0.0,3,4.44,0.07,-0.17,0.0,3,0.09,0.145,-0.156,0.0,2,[Fe/H],,,,,0,1.01,0.23,-0.09,0.0,3,1.01,0.06,-0.06,0.0,1,,,,,0,4.37,3.2,-2.6,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-503 b,Kepler-503,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-503_b/,,7.25844721,2.82e-06,-2.82e-06,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.5589999999999999,0.128,-0.051,0.0,6.27,1.43,-0.57,0.0,0.057,0.013000000000000001,-0.005,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.239287,0.000425,-0.000425,0.0,2,2454971.3449009997,0.00031800000000000003,-0.00031800000000000003,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.05674,0.00016,-9e-05,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
629,284.921843,1.7e-05,18.99478955,1.11e-06,18h59m41.24s,45.972398,1.7e-05,+45d58m20.6s,76.091551,2.1e-05,17.794048,1.7e-05,298.460984,4.2e-05,67.942678,1.9e-05,2,,,,0.0,0,75.0,4.0,-4.15,0.0,1,20.0,,0.0,-6.0,,0.0,20.9,,0.0,1,,,,,0,,,,,,,,,,,,,,,,12.0,0.038,0,11.374,0.036000000000000004,0,11.155,0.027000000000000003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.485999999999999,,0,Kepler-band,9,,,,,,,,,,,,,0.626,0.052000000000000005,0,0.21899999999999997,0.045,0,0.845,0.047,0,,,,,,,,,,5,,,,0,3519.0,19.31,-19.67,0.0,3,4.94,0.02,-0.02,0.0,3,-0.31,0.051,-0.047,0.0,2,[Fe/H],,,,,0,0.33,0.02,-0.02,0.0,3,0.33,0.02,-0.02,0.0,1,,,,,0,4.17,6.1,-2.58,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-504 b,Kepler-504,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-504_b/,,9.54927542,4.99e-06,-4.99e-06,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.142,0.016,-0.02,0.0,1.59,0.18,-0.22,0.0,0.015,0.002,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.07384199999999999,0.0015789999999999999,-0.0015789999999999999,0.0,2,2455008.757209,0.00041600000000000003,-0.00041600000000000003,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.04512,0.00474,-0.00571,0.0,1,,,,,,,,22,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
630,284.63518700000003,1.7e-05,18.97567915,1.11e-06,18h58m32.44s,40.719832000000004,1.7e-05,+40d43m11.4s,70.905733,2.1e-05,16.055352,1.8e-05,294.859281,3.5e-05,62.901699,1.9e-05,2,,,,0.0,0,231.0,5.48,-5.75,0.0,1,-2.9,,0.0,-1.3,,0.0,3.2,,0.0,1,,,,,0,,,,,,,,,,,,,,,,9.911,0.022000000000000002,0,9.665,0.022000000000000002,0,9.617,0.017,0,9.577,0.022000000000000002,0.0,9.599,0.02,0.0,9.571,0.034,0.0,9.176,0.423,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.868,,0,Kepler-band,13,,,,,,,,,,,,,0.24600000000000002,0.031,0,0.048,0.027999999999999997,0,0.294,0.027999999999999997,0,,,,,,,,,,5,,,,0,6236.0,57.77,-58.08,0.0,3,4.36,0.01,-0.01,0.0,3,0.09,0.081,-0.086,0.0,2,[Fe/H],,,,,0,1.19,0.02,-0.02,0.0,3,1.19,0.03,-0.03,0.0,1,,,,,0,1.74,0.5429999999999999,-0.40700000000000003,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-506 b,Kepler-506,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-506_b/,,6.8834055,3.15e-06,-3.15e-06,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.244,0.005,-0.005,0.0,2.73,0.06,-0.06,0.0,0.025,0.001,-0.001,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.086046,0.000525,-0.000525,0.0,2,2455005.6626029997,0.000357,-0.000357,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.0206,0.00018999999999999998,-0.00013000000000000002,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
631,291.097225,1.9e-05,19.40648165,1.3e-06,19h24m23.33s,38.875609000000004,1.7e-05,+38d52m32.2s,71.275867,2.2e-05,10.772926,2.1e-05,303.918161,3.8e-05,59.85501,2e-05,2,,,,,0,,,,,1,10.0,,0.0,4.0,,0.0,10.8,,0.0,1,,,,,0,,,,,,,,,,,,,,,,12.939,0.031,0,12.627,0.026000000000000002,0,12.573,0.03,0,12.562999999999999,0.026000000000000002,0.0,12.599,0.027000000000000003,0.0,12.493,0.376,0.0,8.932,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.002,,0,Kepler-band,13,,,,,,,,,,,,,0.312,0.04,0,0.054000000000000006,0.04,0,0.366,0.043,0,,,,,,,,,,5,,,,0,5774.0,125.0,-125.0,0.0,4,4.39,0.15,-0.15,0.0,4,-0.10800000000000001,,,0.0,2,[Fe/H],,,,,0,1.04,0.2,-0.2,0.0,4,,,,,1,,,,,0,,,,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-157 d,Kepler-157,d,3,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-157_d/,,7.02573474,2.388e-05,-2.388e-05,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.13,0.013999999999999999,-0.009000000000000001,0.0,1.46,0.16,-0.1,0.0,0.013000000000000001,0.001,-0.001,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.087975,0.003358,-0.003358,0.0,1,2454966.62972,0.00275,-0.00275,0.0,1,JD,,,,,0,,,,,0,,,,,0,0.0129,0.00061,-0.00033999999999999997,0.0,1,,,,,,,,21,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
632,290.529444,1.9e-05,19.36862962,1.3e-06,19h22m07.07s,38.942671000000004,1.7e-05,+38d56m33.6s,71.13906999999999,2.2e-05,11.199146,2.1e-05,303.109542,3.8e-05,60.044045999999994,2e-05,2,,,,0.0,0,729.0,61.13,-40.19,0.0,1,9.3,,0.0,21.9,,0.0,23.8,,0.0,1,,,,,0,,,,,,,,,,,,,,,,13.039000000000001,0.023,0,12.687000000000001,0.022000000000000002,0,12.668,0.023,0,12.603,0.023,0.0,12.62,0.024,0.0,12.642000000000001,0.43799999999999994,0.0,9.219,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.112,,0,Kepler-band,13,,,,,,,,,,,,,0.35200000000000004,0.032,0,0.019,0.032,0,0.371,0.033,0,,,,,,,,,,5,,,,0,5740.0,57.53,-49.06,0.0,3,4.46,0.04,-0.07,0.0,3,0.03,0.10099999999999999,-0.10099999999999999,0.0,2,[Fe/H],,,,,0,0.98,0.08,-0.05,0.0,3,1.0,0.03,-0.04,0.0,1,,,,,0,4.17,2.77,-2.22,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-556 b,Kepler-556,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-556_b/,,11.72292176,2.381e-05,-2.381e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.2,0.018000000000000002,-0.011000000000000001,0.0,2.24,0.2,-0.12,0.0,0.021,0.002,-0.001,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.17396,0.00218,-0.00218,0.0,2,2455010.3185,0.00157,-0.00157,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02083,0.00054,-0.00033999999999999997,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
633,293.708458,1.7e-05,19.58056387,1.11e-06,19h34m50.03s,41.615134999999995,1.7e-05,+41d36m54.5s,74.676459,2.1e-05,10.229627,1.9e-05,309.561602,3.7e-05,61.837229,2e-05,2,,,,0.0,0,1126.0,338.05,-167.88,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.552999999999999,0.025,0,13.244000000000002,0.027999999999999997,0,13.152999999999999,0.034,0,13.163,0.024,0.0,13.217,0.026000000000000002,0.0,12.454,,-1.0,8.953,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.640999999999998,,0,Kepler-band,13,,,,,,,,,,,,,0.309,0.038,0,0.091,0.044000000000000004,0,0.4,0.042,0,,,,,,,,,,5,,,,0,6068.0,151.79,-199.33,0.0,3,4.35,0.1,-0.19,0.0,3,0.02,0.129,-0.16,0.0,2,[Fe/H],,,,,0,1.16,0.35,-0.16,0.0,3,1.11,0.12,-0.09,0.0,1,,,,,0,3.24,1.85,-1.45,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-557 b,Kepler-557,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-557_b/,,3.70598955,4.87e-06,-4.87e-06,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.23800000000000002,0.071,-0.034,0.0,2.67,0.8,-0.38,0.0,0.024,0.006999999999999999,-0.003,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.21266300000000002,0.0019210000000000002,-0.0019210000000000002,0.0,2,2455002.94342,0.00107,-0.00107,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02125,0.0001,-0.00053,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
634,284.657888,1.7e-05,18.97719253,1.11e-06,18h58m37.89s,42.652676,1.7e-05,+42d39m09.6s,72.780883,2.1e-05,16.762928,1.8e-05,295.89819700000004,3.7e-05,64.779634,1.9e-05,2,,,,0.0,0,652.0,42.26,-39.71,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.497,0.027000000000000003,0,13.01,0.023,0,12.960999999999999,0.032,0,12.849,0.023,0.0,12.911,0.024,0.0,12.459000000000001,0.31,0.0,9.152000000000001,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.805,,0,Kepler-band,13,,,,,,,,,,,,,0.48700000000000004,0.035,0,0.049,0.039,0,0.536,0.042,0,,,,,,,,,,5,,,,0,5242.0,93.27,-66.35,0.0,3,4.56,0.03,-0.06,0.0,3,-0.06,0.147,-0.17,0.0,2,[Fe/H],,,,,0,0.81,0.05,-0.05,0.0,3,0.85,0.04,-0.05,0.0,1,,,,,0,4.47,6.27,-2.72,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-558 b,Kepler-558,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-558_b/,,29.00790538,8.906e-05,-8.906e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.21100000000000002,0.015,-0.012,0.0,2.37,0.17,-0.14,0.0,0.022000000000000002,0.002,-0.001,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.201079,0.003721,-0.003721,0.0,2,2455003.55405,0.00224,-0.00224,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02688,0.00103,-0.0005,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
635,300.206095,1.7e-05,20.01373967,1.11e-06,20h00m49.46s,45.018147,1.7e-05,+45d01m05.3s,80.012968,2.1e-05,7.756335000000001,1.9e-05,321.872632,4e-05,63.121413000000004,2e-05,2,,,,0.0,0,88.0,4.78,-5.22,0.0,3,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,12.276,0.019,0,11.671,0.021,0,11.455,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.708,,0,Kepler-band,9,,,,,,,,,,,,,0.605,0.027999999999999997,0,0.21600000000000003,0.027999999999999997,0,0.821,0.027000000000000003,0,,,,,,,,,,5,,,,0,3556.0,30.41,-23.6,0.0,5,4.94,0.02,-0.02,0.0,4,-0.39,0.059000000000000004,-0.06,0.0,4,[Fe/H],,,,,2,0.33,0.02,-0.02,0.0,5,0.34,0.02,-0.02,0.0,3,,,,,2,4.07,6.02,-2.5,,2,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-560 b,Kepler-560,b,1,2,0,3,Transit,2016,Mann et al. 2017,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,2,0,0,http://exoplanet.eu/catalog/kepler-560_b/,,18.47764449,1.517e-05,-1.517e-05,0.0,4,,,,,1,,,,,1,,,,,0,,,,,1,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.153,0.008,-0.008,0.0,1.72,0.09,-0.09,0.0,0.016,0.001,-0.001,0.0,3,,,,,1,,,,,1,,,,,1,,,,,2,0.078238,0.00115,-0.00115,0.0,3,2455018.2685599998,0.0006129999999999999,-0.0006129999999999999,0.0,4,JD,,,,,2,,,,,0,,,,,1,0.0479,0.001,-0.0004,0.0,3,,,,,,,,55,10,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
636,293.747096,1.9e-05,19.58313973,1.3e-06,19h34m59.30s,45.10722,1.7e-05,+45d06m26.0s,77.857497,2.2e-05,11.793724000000001,2e-05,312.431149,4.5e-05,65.086489,2.1e-05,2,,,,0.0,0,667.0,118.62,-65.86,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.061,0.022000000000000002,0,12.69,0.017,0,12.585,0.023,0,12.575999999999999,0.022000000000000002,0.0,12.635,0.022000000000000002,0.0,12.48,0.345,0.0,9.177,0.436,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.360999999999999,,0,Kepler-band,13,,,,,,,,,,,,,0.371,0.027999999999999997,0,0.105,0.028999999999999998,0,0.47600000000000003,0.032,0,,,,,,,,,,5,,,,0,5646.0,175.4,-189.65,0.0,3,4.48,0.06,-0.14,0.0,3,0.02,0.142,-0.166,0.0,2,[Fe/H],,,,,0,0.94,0.16,-0.08,0.0,3,0.96,0.07,-0.06,0.0,1,,,,,0,4.27,4.36,-2.52,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-561 b,Kepler-561,b,2,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-561_b/,,58.3620495,3.229e-05,-3.229e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.621,0.10800000000000001,-0.054000000000000006,0.0,6.96,1.21,-0.61,0.0,0.064,0.011000000000000001,-0.006,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.261912,0.000754,-0.000754,0.0,2,2455029.5550619997,0.0004,-0.0004,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.06763999999999999,0.0004,-0.00011999999999999999,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
637,293.747096,1.9e-05,19.58313973,1.3e-06,19h34m59.30s,45.10722,1.7e-05,+45d06m26.0s,77.857497,2.2e-05,11.793724000000001,2e-05,312.431149,4.5e-05,65.086489,2.1e-05,2,,,,0.0,0,667.0,118.62,-65.86,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.061,0.022000000000000002,0,12.69,0.017,0,12.585,0.023,0,12.575999999999999,0.022000000000000002,0.0,12.635,0.022000000000000002,0.0,12.48,0.345,0.0,9.177,0.436,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.360999999999999,,0,Kepler-band,13,,,,,,,,,,,,,0.371,0.027999999999999997,0,0.105,0.028999999999999998,0,0.47600000000000003,0.032,0,,,,,,,,,,5,,,,0,5646.0,175.4,-189.65,0.0,3,4.48,0.06,-0.14,0.0,3,0.02,0.142,-0.166,0.0,2,[Fe/H],,,,,0,0.94,0.16,-0.08,0.0,3,0.96,0.07,-0.06,0.0,1,,,,,0,4.27,4.36,-2.52,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-561 c,Kepler-561,c,2,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-561_c/,,5.35016198,4.43e-06,-4.43e-06,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.239,0.038,-0.022000000000000002,0.0,2.68,0.43,-0.25,0.0,0.025,0.004,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.09346,0.0008,-0.0008,0.0,2,2455028.760482,0.0006389999999999999,-0.0006389999999999999,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02559,0.00054,-0.00022,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
